baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	Description	Symbol	KO	Phylum
65.7280139820024	0.193498487947153	0.492990772676292	0.392499208244225	0.69468939624591	0.832878059849051	155	49	78	57	44	64	70	65	18	54	89	110	16	159	62	102	76	20	39	4	34	No	CRISPR system Cascade subunit CasA	casA, cse1	K19123	K19123
264.203528196092	-0.082972231591202	0.324243973288582	-0.255894445005938	0.798032344097919	0.894600963887919	216	380	215	229	318	208	231	191	175	491	262	319	288	160	221	182	135	129	300	403	144	No	L-arabinose isomerase [EC:5.3.1.4]	araA	K01804	K01804
236.760606517965	0.314454991256935	0.377769161923517	0.832399843480605	0.405183290369797	0.622838964272367	257	514	140	429	80	34	230	135	73	231	225	253	74	567	231	268	311	355	126	212	225	No	N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]	nagEb	K02803	K02803
237.315605781536	0.319503019831588	0.377796820662956	0.845700658017518	0.397719755981889	0.618981127369667	257	514	140	432	80	34	230	135	73	231	233	253	74	567	231	268	311	355	126	212	225	No	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	nagE	K02804	K02804
105.719959724625	-1.59250337842428	0.570692145918462	-2.79047712468748	0.00526304191582508	0.0564257620625884	127	179	64	0	134	131	37	59	116	112	75	11	566	37	35	35	60	14	141	51	96	Yes	uncharacterized protein	K09922	K09922	K09922
13.9085981559826	0.500593271866173	1.00934108796177	0.495960461569096	0.619922306953051	NA	0	0	20	3	8	14	43	24	12	9	43	0	0	9	60	56	0	3	2	10	10	No	spore germination protein KB	gerKB	K06296	K06296
82.5625367269811	-0.855457680655478	0.898898192258249	-0.951673602220027	0.341262541078514	0.56716473812135	82	141	20	0	135	128	111	28	0	195	127	114	41	43	29	46	33	15	221	0	16	No	proline iminopeptidase [EC:3.4.11.5]	pip	K01259	K01259
56.6651819921785	1.09659385022526	0.744126912338336	1.47366508594526	0.140571787737788	NA	23	0	26	24	20	0	45	49	62	32	105	192	0	136	132	84	7	133	11	163	25	No	trehalose-6-phosphate hydrolase [EC:3.2.1.93]	treC	K01226	K01226
41.8698412526435	0.63900706103263	0.616385457790776	1.03670041685106	0.299875497687498	NA	24	0	19	63	46	20	26	50	49	23	36	67	0	77	71	49	47	160	17	67	14	No	@	@	K02818	K02818
41.8698412526435	0.63900706103263	0.616385457790776	1.03670041685106	0.299875497687498	NA	24	0	19	63	46	20	26	50	49	23	36	67	0	77	71	49	47	160	17	67	14	No	trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]	treB, treP	K02819	K02819
31.6824676057173	-1.39604148781695	0.810971469365638	-1.72144340528893	0.0851703936035269	NA	25	112	19	8	24	34	0	40	65	40	27	0	0	13	53	49	0	17	90	24	8	No	FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]	yigB	K20862	K20862
98.9683206071353	0.676210365030179	0.335911137171377	2.01306324858526	0.0441079759193077	0.177720384346313	59	104	133	105	50	74	120	100	27	61	106	126	35	144	118	111	121	115	39	221	103	Yes	uncharacterized protein	K09775	K09775	K09775
1.95964501716242	-0.280075763498154	2.18814276179081	-0.127997024869134	0.898151327485985	NA	0	0	0	0	0	10	0	6	0	0	0	7	0	0	4	7	2	0	0	0	5	No	two-component system, LuxR family, response regulator TtrR	ttrR	K13041	K13041
8.67310225666895	-2.76936317212173	1.60707806640804	-1.72322877774786	0.0848471615700007	NA	0	0	0	2	0	22	5	6	0	0	7	0	106	11	0	4	14	0	0	0	0	No	two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]	dctS	K11711	K11711
78.0204776645961	1.30521092087868	0.573002279575584	2.27784594826644	0.0227357576296047	0.126699537024268	88	66	52	146	26	15	62	50	7	35	59	191	0	193	63	35	135	229	9	136	58	Yes	lantibiotic transport system permease protein	nukG, mcdG, sboG	K20461	K20461
74.4014744720331	0.506459836503771	0.439579682653719	1.15214568936922	0.249261210875956	0.468343263703898	19	104	109	127	46	35	76	102	28	35	121	136	57	34	189	47	29	66	85	22	80	No	death on curing protein	doc	K07341	K07341
139.909427412537	0.000612748976231874	0.388322317257156	0.00157793912170672	0.998740987259371	0.999238637825243	64	248	50	274	202	105	233	163	86	66	88	44	125	190	285	62	158	152	51	193	79	No	flagellar hook-associated protein 1	flgK	K02396	K02396
17.967498515467	-0.408162546621304	1.00305263633782	-0.406920366723246	0.684066476826385	NA	0	0	74	2	16	17	10	11	6	16	6	0	90	7	48	35	8	24	0	0	21	No	glutamate/aspartate transport system substrate-binding protein	gltI, aatJ	K10001	K10001
28.6975952277187	-0.0849733359113004	0.759960762682224	-0.111812793612388	0.910971843301998	NA	10	0	47	19	4	6	28	17	147	0	16	8	62	9	31	5	41	33	28	54	61	No	glucose uptake protein	glcU	K05340	K05340
11.0822579823743	2.01384395456584	1.18007762728132	1.70653515328934	0.0879084870406804	NA	11	0	5	46	0	0	19	16	25	0	35	0	0	0	17	10	14	16	3	0	23	No	lipooligosaccharide transport system ATP-binding protein	nodI	K09695	K09695
30.2701772193357	1.25511884998481	0.912610413580047	1.37530629862216	0.169036504611416	NA	0	0	71	20	17	0	48	36	36	0	21	8	44	10	37	4	5	7	17	227	21	No	glycine reductase complex component B subunit gamma [EC:1.21.4.2]	grdB	K10672	K10672
9.71482937839359	1.05887025306644	1.24766770200895	0.848679701623664	0.396059544066561	NA	0	17	0	12	0	0	35	8	17	8	0	11	0	13	4	0	0	15	4	59	7	No	glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]	grdE	K10671	K10671
130.514444026787	-0.85459753552063	0.32017888860473	-2.66912518575095	0.0076049099748611	0.0702042522262963	72	72	61	108	107	180	134	54	245	78	78	82	138	239	52	205	148	116	226	130	148	Yes	sec-independent protein translocase protein TatA	tatA	K03116	K03116
111.326825187258	-0.19502020698549	0.476386430542972	-0.409373975583668	0.682265235007082	0.826440482598035	152	158	75	183	85	108	152	69	23	102	84	143	22	379	25	137	145	52	69	16	97	No	sec-independent protein translocase protein TatB	tatB	K03117	K03117
41.1213760504889	-0.236138180865822	0.6592624920545	-0.358185371853826	0.720204593579526	NA	33	58	11	79	38	39	54	12	7	43	27	72	0	152	8	60	62	19	19	5	35	No	sec-independent protein translocase protein TatE	tatE	K03425	K03425
1.40461092256332	2.19632247920707	2.87293419667283	0.764487568754846	0.444576741988264	NA	0	0	0	0	0	18	20	4	0	0	0	0	0	0	0	4	0	0	0	0	7	No	@	@	K01450	K01450
28.6886918850616	0.22036675526498	0.619511448071319	0.355710545706673	0.722057346599813	NA	50	15	27	3	21	31	43	31	38	0	45	24	0	38	62	45	32	61	23	21	27	No	glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	gctB	K01040	K01040
33.3665087514389	0.0939962456435362	0.710049266704586	0.132379892566867	0.894683818104356	NA	61	0	34	6	8	59	113	55	14	4	42	17	0	43	33	138	9	47	17	39	29	No	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	hemX	K02496	K02496
66.6132286879397	-0.110408452240578	0.913090227203291	-0.120917351813905	0.90375649825561	0.955317883259099	33	124	60	161	68	0	82	5	0	46	71	110	0	260	14	143	115	18	14	9	40	No	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	E3.4.17.14	K08640	K08640
13.0623339455168	-0.208742935022004	1.16265598270101	-0.179539724671665	0.857513928269044	NA	0	31	23	27	0	19	25	0	0	21	25	3	0	65	0	6	8	14	0	3	5	No	trafficking protein particle complex subunit 9	TRAPPC9, TRS120	K20306	K20306
166.589047236598	1.08902940865853	0.445353185805256	2.44531630932296	0.0144725151082339	0.0997025215217834	100	0	185	382	114	32	231	174	179	61	145	202	222	134	387	92	184	252	36	223	206	Yes	lipopolysaccharide transport system ATP-binding protein	wzt, rbfB	K09691	K09691
110.647851234256	1.03526045771474	0.278863523644378	3.71242693983511	0.000205281327940316	0.0114102204780159	119	59	106	190	65	32	184	150	68	61	103	104	106	91	300	87	121	153	36	129	113	Yes	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	tagH	K09693	K09693
129.596459554268	-0.119316660626307	0.324022186378043	-0.368236082720266	0.712697207531318	0.844349977661437	139	183	90	102	110	66	148	176	209	18	115	188	203	151	149	183	146	106	38	192	82	No	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	cobI-cbiL	K03394	K03394
249.873186922124	0.223235515535252	0.260223900375497	0.857859386524944	0.390970112668469	0.612127741811259	124	194	190	334	172	135	336	454	230	137	143	383	419	330	321	292	256	261	90	308	233	No	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	cobM, cbiF	K05936	K05936
25.9672641958209	1.36773984315537	0.880172101365461	1.55394591697864	0.12019731773375	NA	11	0	52	6	5	12	104	204	3	12	10	0	28	4	91	11	11	0	29	12	9	No	uncharacterized protein	K09703	K09703	K09703
34.8458401736666	1.39052949959917	0.604014804146603	2.30214473230306	0.0213270115102201	NA	29	16	5	36	17	0	49	40	13	12	27	174	16	34	19	27	20	61	18	86	28	Yes	putative spermidine/putrescine transport system permease protein	ABC.SP.P1	K02054	K02054
99.7294513456265	-0.827280563393645	0.920069595982551	-0.899149984964109	0.368572776637687	0.590956831772445	77	328	30	31	187	117	62	80	0	270	133	0	0	45	121	84	38	6	187	69	24	No	DNA sulfur modification protein DndD	dndD	K19171	K19171
52.8192374487902	-0.520319013915782	0.578454177731263	-0.899499102861542	0.368386873456137	NA	10	44	3	34	12	60	81	86	56	56	10	0	52	156	81	127	38	149	46	55	47	No	mannitol PTS system EIIA component [EC:2.7.1.197]	cmtB	K02798	K02798
44.4431819509166	-0.56136130606895	0.651574690027217	-0.861545598165425	0.388937618716152	NA	10	44	3	34	12	55	81	68	46	56	0	0	30	138	70	103	21	110	41	35	47	No	@	@	K02799	K02799
44.4431819509166	-0.56136130606895	0.651574690027217	-0.861545598165425	0.388937618716152	NA	10	44	3	34	12	55	81	68	46	56	0	0	30	138	70	103	21	110	41	35	47	No	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	mtlA, cmtA	K02800	K02800
73.182158562205	1.08911129952101	0.526542025278742	2.0684223618133	0.0386003242466357	0.164689229888098	26	57	132	14	42	19	24	77	115	53	77	28	24	36	101	48	40	122	22	461	39	Yes	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	dhaK	K05878	K05878
94.1954695377969	0.669941362644377	0.509495915239967	1.31491017416468	0.188540092992311	0.406083950485568	85	126	89	164	47	49	118	162	0	58	175	77	32	120	188	166	146	67	33	8	97	No	uncharacterized protein	K09768	K09768	K09768
28.9289726343714	-1.35513419326767	1.64021350840124	-0.826193776801994	0.408694177877656	NA	38	65	0	0	24	123	14	0	0	103	27	0	0	13	26	49	0	0	51	0	0	No	rhamnosyltransferase [EC:2.4.1.-]	rfbG	K12991	K12991
50.204671996724	-0.816186998274124	0.68891593054687	-1.18474107229052	0.236119837871218	NA	89	139	6	30	44	123	43	13	4	103	54	17	13	54	72	59	7	70	64	3	0	No	rhamnosyltransferase [EC:2.4.1.-]	rgpB	K12997	K12997
238.840886245555	-0.658199597412213	0.669656407207283	-0.982891510225596	0.32566083666166	0.552730095927937	488	380	168	46	364	426	189	283	135	456	352	23	177	153	159	140	106	0	386	28	165	No	uncharacterized protein	K07075	K07075	K07075
54.9377269641523	0.68111079138607	0.655202073446926	1.0395430951597	0.298552226348859	NA	0	16	6	177	25	3	43	49	27	17	45	162	109	67	70	87	16	92	11	92	44	No	O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.377]	rfbN, wbaN	K12992	K12992
138.601169949319	1.10280223801319	0.333991034466265	3.30189174022447	0.000960351283399907	0.0274523274011888	101	24	160	277	66	41	207	187	49	64	172	194	104	179	171	162	195	129	50	231	141	Yes	dipicolinate synthase subunit B	spoVFB	K06411	K06411
153.870409633135	0.859148793419622	0.299600754967197	2.86764562230055	0.00413538446006518	0.0511625501109016	111	95	192	294	113	78	210	169	41	68	228	187	109	160	223	185	195	148	44	190	172	Yes	dipicolinate synthase subunit A	spoVFA	K06410	K06410
122.709648399238	1.25147653623086	0.354721509263597	3.52805370846816	0.000418627207915673	0.0170953682252911	48	45	306	214	67	71	179	192	54	50	222	177	115	70	145	35	122	100	45	190	100	Yes	bla regulator protein blaR1	blaR1	K02172	K02172
24.8225011472063	0.0213952197760912	0.825415777739498	0.0259205364776096	0.979320719808558	NA	9	0	10	0	28	40	6	15	0	58	11	8	31	15	135	36	14	41	27	24	9	No	deoxyribonucleoside regulator	deoR	K05346	K05346
34.6236184944365	-0.621411667584115	0.601191195008487	-1.03363401317836	0.301307292150314	NA	0	45	20	29	71	28	14	53	49	48	4	33	92	6	56	40	17	47	10	34	25	No	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245]	lsrF	K08321	K08321
2.23415419519403	-1.6533579550774	2.14118316716559	-0.77217025634759	0.440013595459399	NA	0	17	4	0	3	8	0	0	0	4	0	3	0	0	4	0	0	0	0	0	0	No	type IV pilus assembly protein PilY1	pilY1	K02674	K02674
5.07386600655428	-0.035466069558021	2.00546171988161	-0.0176847402303519	0.985890354277597	NA	0	0	0	0	0	0	13	0	0	14	0	0	15	0	11	0	20	0	18	0	2	No	cyclohexanone monooxygenase [EC:1.14.13.22]	chnB	K03379	K03379
74.3776903625079	0.321646722576908	0.430154793878812	0.747746455820101	0.454613104251233	0.659962356878708	116	50	51	94	59	21	27	55	132	31	95	8	90	53	145	49	131	178	62	64	77	No	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	wecE, rffA	K02805	K02805
68.875763197061	0.735888532589767	0.519879125522446	1.41549928909003	0.156922156697768	0.36554276548572	11	45	146	37	49	60	147	125	62	34	111	65	0	89	130	29	29	29	43	132	98	No	1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	mgs, bgsB	K19002	K19002
28.0159932543693	0.214085447383722	1.06257817738123	0.201477361328223	0.840325329515349	NA	27	0	24	56	38	40	10	5	0	10	0	146	0	69	4	25	14	0	18	0	47	No	alginate biosynthesis protein AlgK	algK	K19292	K19292
43.0540871517572	-0.830322232651648	0.562422222400721	-1.47633254800528	0.139854640622776	NA	32	40	3	29	41	64	55	50	121	71	15	8	49	113	12	10	18	7	37	53	60	No	GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	gnu	K19997	K19997
7.35388884754498	4.67971618482616	1.66229156345165	2.81521983731242	0.00487438771606309	NA	0	0	50	32	0	0	0	5	0	9	30	0	0	0	11	4	4	0	0	0	2	Yes	XRE family transcriptional regulator, fatty acid utilization regulator	ramB	K07110	K07110
104.736420935837	0.470454670062791	0.6203651720971	0.758351195752097	0.448240766371602	0.655747295779062	42	168	24	161	42	105	125	117	254	36	42	573	41	33	71	63	134	110	11	0	34	No	transposase	K07485	K07485	K07485
198.867151382485	-0.144519354665613	0.430489964769814	-0.335708997869181	0.73709031991709	0.85989109251275	364	222	84	192	212	196	164	85	25	406	139	255	108	102	260	385	137	95	308	56	105	No	pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	pdxT, pdx2	K08681	K08681
133.197585891414	-0.673605999059813	0.386017948080232	-1.74501212290732	0.0809827587642153	0.251625000445955	202	195	127	46	242	177	163	80	275	214	82	60	30	97	123	126	73	67	162	68	77	No	UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]	wbpO	K02474	K02474
14.5963251170745	1.72636717536698	0.994890802054082	1.7352328233437	0.0826995748800956	NA	8	16	33	0	0	0	34	19	0	38	10	9	0	10	45	32	5	5	0	26	28	No	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	wlbA, bplA	K13020	K13020
161.349015992303	0.342699982982949	0.372609331526714	0.919730006703761	0.357713867851032	0.580953630274287	177	177	166	420	126	81	131	138	15	90	107	159	140	258	246	223	193	172	88	88	132	No	LacI family transcriptional regulator, purine nucleotide synthesis repressor	purR	K03604	K03604
32.4118844226966	0.625216755905801	0.712749144122822	0.877190468850374	0.38038319211982	NA	68	0	32	35	36	29	96	67	0	19	14	32	50	16	59	39	13	54	12	0	36	No	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	AGXT	K00830	K00830
72.210809937772	0.757701301452381	0.440101181767677	1.72165250365622	0.0851324860736716	0.25968003755094	42	34	63	19	72	26	62	163	59	25	49	119	94	86	84	23	75	195	9	185	97	No	2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]	garR, glxR	K00042	K00042
76.9504483854096	-0.363840249328983	0.460100692298557	-0.790783964073866	0.429070069177405	0.639131175822419	76	32	38	28	67	74	70	61	101	4	89	106	284	60	47	51	70	216	34	90	67	No	altronate dehydratase large subunit [EC:4.2.1.7]	uxaA2	K16850	K16850
42.9704337053181	-0.458276586389717	0.742560557952339	-0.617157188705856	0.537131050547868	NA	0	42	6	52	39	6	8	6	122	46	34	54	150	30	0	7	66	71	26	62	51	No	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	K11527	K11527	K11527
121.413314047603	0.88211994132476	0.425806582073886	2.07164468202536	0.0382985897080644	0.164689229888098	74	33	457	39	39	68	164	305	125	36	284	110	241	48	122	62	73	156	31	103	110	Yes	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	E3.5.1.81	K06015	K06015
124.112671725225	-0.571161301094102	0.423253306497321	-1.34945502451194	0.177190857151432	0.390053801056122	211	251	35	52	139	103	74	59	161	169	128	155	246	77	11	78	103	100	130	101	93	No	MFS transporter, DHA1 family, arabinose polymer utilization protein	araJ	K08156	K08156
39.7107891866643	0.58975245913498	0.752596918051567	0.783623271620375	0.433261196525338	NA	0	0	109	7	11	19	96	176	24	24	34	19	155	5	97	16	24	16	9	22	35	No	L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	kdd	K18012	K18012
55.2344821841841	0.948965195647158	0.617521151643187	1.53673310318524	0.124358681198468	NA	88	0	112	31	12	20	89	186	71	0	33	44	101	37	44	40	68	34	16	142	46	No	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	kce	K18013	K18013
26.0878447126329	0.768799555256548	0.627494220731791	1.22518985809935	0.220503694807314	NA	28	33	121	3	7	11	27	58	3	14	29	7	31	28	45	7	16	7	19	17	45	No	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	kal	K18014	K18014
107.762882818808	-0.246669764719127	0.713008963692519	-0.345956050035722	0.729375744533445	0.856000507220776	11	0	131	74	39	23	54	229	194	19	97	82	619	35	101	44	92	40	28	224	164	No	lysine 2,3-aminomutase [EC:5.4.3.2]	kamA	K01843	K01843
43.7724233741374	2.00310578130295	1.20846811013132	1.65755783252342	0.0974067467653938	NA	0	0	12	35	6	10	46	0	8	0	79	360	0	23	55	71	61	6	17	0	86	No	resuscitation-promoting factor RpfB	rpfB	K21688	K21688
0.471303682891244	2.02978748068734	3.09164501723453	0.656539631611063	0.511476976529343	NA	0	0	3	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	No	N-acyl-D-glutamate deacylase [EC:3.5.1.82]	E3.5.1.82	K01461	K01461
138.663511361496	-0.349978742235503	0.30492413334069	-1.14775678265017	0.25106898286296	0.469961678866962	242	132	129	90	128	106	102	96	176	138	117	49	307	164	96	87	93	195	138	148	137	No	cellobiose epimerase [EC:5.1.3.11]	cbe, mbe	K16213	K16213
133.442192046453	-0.519884511318615	0.357595973865847	-1.45383211588856	0.145992857107008	0.351965912133882	163	149	94	87	163	149	178	131	89	135	94	26	368	80	108	67	107	234	142	58	128	No	4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]	mgp	K16212	K16212
70.7112065973958	-0.373623896879838	0.491281842334169	-0.76050825551517	0.446950836460006	0.655680809205625	55	31	142	22	43	77	118	130	72	27	70	10	308	34	98	58	60	21	26	46	68	No	PmbA protein	pmbA	K03592	K03592
67.2933400902554	0.230121322605913	0.47826198257235	0.481161645690917	0.630401617802123	0.791363636902163	19	16	143	25	46	60	111	203	115	14	48	8	101	41	128	53	49	49	50	107	96	No	TldD protein	tldD	K03568	K03568
310.439790548584	0.13393232427071	0.209225282805142	0.640134511828793	0.522085153710807	0.720477512120913	246	361	516	285	176	204	390	403	245	158	360	259	555	316	364	299	288	382	182	332	289	No	uncharacterized protein	K07138	K07138	K07138
14.2939210755633	1.97998682565637	1.06113114168623	1.86592094781989	0.0620524263535753	NA	10	0	12	2	0	3	13	14	20	12	0	0	0	7	9	21	8	58	0	116	15	No	5-methylthioribose kinase [EC:2.7.1.100]	mtnK	K00899	K00899
67.0298327526676	-0.632243709161682	0.641164207749072	-0.986087029688218	0.324090407813661	0.552418895668033	129	234	0	30	85	35	29	64	89	94	47	20	74	0	38	29	33	88	93	110	32	No	L-rhamnose-H+ transport protein	rhaT	K02856	K02856
510.699979222765	0.347475637696171	0.216515993096372	1.60484975140616	0.108526874056992	0.296217039779855	495	454	683	462	307	319	687	961	286	316	611	578	715	769	659	437	406	373	227	678	451	No	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	msmX, msmK, malK, sugC, ggtA, msiK	K10112	K10112
