baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	Description	Symbol	KO	Phylum
131.324732709436	-0.69437924012178	0.780226092068207	-0.889971826347327	0.373481014242146	0.983537789322935	137	178	8	0	18	249	75	45	21	650	470	580	52	75	7	125	19	31	20	24	8	49	77	24	33	34	No	L-lactate dehydrogenase complex protein LldE	lldE	K18928	K18928
214.898322549815	-0.326529148644173	0.500275167315669	-0.65269909437287	0.513950286452745	0.983537789322935	94	384	66	41	35	353	136	111	96	560	804	462	75	250	108	322	94	308	68	180	137	49	63	273	124	75	No	NADH oxidase (H2O-forming) [EC:1.6.3.4]	fprA1_2	K22405	K22405
71.5489985125714	-0.0238415258669463	0.342053879726179	-0.0697010830166051	0.944431579757726	0.9907259195585	65	23	31	130	18	46	50	59	89	68	56	34	75	88	70	102	189	159	46	16	55	162	92	74	58	84	No	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	thiDE	K14153	K14153
466.49200023983	-0.189702925397098	0.206755413039084	-0.917523379962184	0.358868447229321	0.983537789322935	259	339	334	562	409	594	409	499	265	903	418	549	388	373	535	648	382	516	447	431	340	500	390	439	319	591	No	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	leuB, IMDH	K00052	K00052
367.481940970655	-0.0272938878797949	0.190755514808189	-0.143083086783833	0.88622456228705	0.987317457153905	234	382	275	320	345	560	412	344	253	326	375	253	343	264	631	458	337	436	444	380	326	494	325	303	262	326	No	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	leuD, IPMI-S	K01704	K01704
540.814506493733	0.0037447718976296	0.134106708607923	0.0279238222793006	0.977722908418369	0.993777887641887	342	520	499	635	493	613	435	538	399	355	628	309	457	460	702	681	665	743	569	631	473	724	667	502	455	700	No	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	leuC, IPMI-L	K01703	K01703
214.915332687881	0.386657370344143	0.235963711854246	1.63863064920329	0.101290205217064	0.983537789322935	129	175	239	164	257	105	205	325	336	95	59	75	221	216	341	236	285	251	311	227	243	253	213	175	151	346	No	competence protein ComEA	comEA	K02237	K02237
460.561524556124	-0.130722160947061	0.261389670749349	-0.500104539602915	0.617001469836932	0.983537789322935	128	619	647	807	155	551	445	491	604	497	399	582	586	492	312	538	451	422	840	517	265	157	164	273	362	583	No	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	cpdB	K01119	K01119
339.746202346646	-0.0207613356844563	0.306763661426554	-0.0676786017871515	0.946041483547883	0.9907259195585	157	538	338	365	46	541	131	331	321	643	628	746	303	269	214	328	204	431	145	332	159	315	288	307	283	248	No	RNA polymerase sigma-54 factor	rpoN	K03092	K03092
205.975116578685	-0.283614392233373	0.470945781553833	-0.602223022993472	0.547025692415442	0.983537789322935	152	602	108	60	54	511	114	186	124	476	658	419	159	115	43	215	93	190	100	96	107	109	88	167	70	61	No	glucose-1-phosphatase [EC:3.1.3.10]	yihX	K20866	K20866
67.5626873647637	-0.275315006452732	0.381493378076468	-0.721677025800291	0.470493070158391	0.983537789322935	25	11	23	75	23	48	63	63	108	83	79	83	38	35	152	80	81	172	129	50	17	72	45	48	52	122	No	citrate lyase subunit gamma (acyl carrier protein)	citD	K01646	K01646
48.3161571262037	-0.234542732425576	0.53471862118823	-0.43862832363007	0.660930870588059	0.983537789322935	128	21	84	78	35	16	17	73	33	0	31	3	50	40	18	13	10	114	41	121	65	60	42	55	59	21	No	uncharacterized protein	K08999	K08999	K08999
14.3116330911071	0.917868989164681	1.15271959727229	0.796263888752005	0.425878670016392	0.983537789322935	22	19	8	0	0	10	19	5	7	25	17	62	0	50	0	0	62	0	0	0	0	17	24	0	0	5	No	putative acetyltransferase [EC:2.3.1.-]	yjgM	K03828	K03828
24.8389385040728	-0.289333402220459	0.777915004923673	-0.371934466348092	0.709941642630825	0.983537789322935	41	46	0	0	3	28	30	7	4	39	16	41	11	29	9	47	36	62	13	0	21	71	65	0	19	0	No	alkaline phosphatase D [EC:3.1.3.1]	phoD	K01113	K01113
183.931098459332	-0.377035723777467	0.350583161592456	-1.07545303107216	0.282171950016083	0.983537789322935	110	243	133	238	45	397	132	150	121	376	334	344	177	222	28	270	129	229	83	176	127	95	81	121	149	84	No	5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]	surE	K03787	K03787
61.3645076321257	0.101633085548331	0.473201224077337	0.214777731707052	0.829940615269595	0.983537789322935	12	22	101	216	14	13	120	132	160	18	17	32	53	149	3	56	78	80	37	61	30	126	109	18	21	66	No	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	fadH	K00219	K00219
144.471266709361	0.429645590508448	0.338657302899857	1.26867363210383	0.204557490591588	0.983537789322935	113	97	269	296	48	35	106	239	293	33	120	106	194	167	58	65	158	211	125	223	87	87	89	336	166	64	No	aminomethyltransferase [EC:2.1.2.10]	gcvT, AMT	K00605	K00605
737.021089171358	-0.236789496338356	0.249344337172614	-0.949648582451796	0.342290844044153	0.983537789322935	433	923	431	545	566	1217	489	681	746	1832	691	1099	739	551	493	980	766	672	821	592	526	562	479	421	447	679	No	ribonuclease R [EC:3.1.13.1]	rnr, vacB	K12573	K12573
306.440374161067	-0.688127233558975	0.562967260126999	-1.22232194000721	0.221585905547688	0.983537789322935	147	524	108	104	66	906	160	133	157	1485	513	836	208	159	53	333	97	218	98	188	140	60	63	157	140	73	No	exosome complex exonuclease DIS3/RRP44 [EC:3.1.13.-]	DIS3, RRP44	K12585	K12585
583.473761399447	0.249410226792805	0.1676590306744	1.48760389338746	0.136855386073714	0.983537789322935	212	844	606	722	454	675	498	1036	652	448	627	633	830	558	577	703	772	516	456	466	334	538	694	512	421	481	No	adenine/guanine/hypoxanthine permease	pbuG, azgA, ghxP, ghxQ, adeQ	K06901	K06901
511.968650179401	0.247725969086247	0.133912787004011	1.84990526019616	0.0643272056120253	0.983537789322935	223	532	459	641	382	534	379	628	613	332	447	586	512	510	475	542	659	654	460	630	419	597	492	600	457	613	No	DNA repair protein SbcD/Mre11	sbcD, mre11	K03547	K03547
389.726535277421	-0.15499659866616	0.214481401743284	-0.722657523712374	0.469890317843251	0.983537789322935	247	482	161	686	126	514	298	305	329	576	464	356	431	465	444	397	611	504	255	287	232	589	517	405	186	386	No	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	ppx-gppA	K01524	K01524
474.099519635424	0.0313142787904204	0.146129855967436	0.214290766134735	0.830320318355012	0.983537789322935	249	402	534	740	405	408	455	538	525	354	432	439	458	536	535	601	451	592	514	533	419	461	448	263	409	679	No	FAD:protein FMN transferase [EC:2.7.1.180]	apbE	K03734	K03734
24.4246832397465	-1.52917451220613	1.09273564261003	-1.39940023238709	0.16169299725138	0.983537789322935	140	14	0	0	17	0	0	0	0	10	11	20	0	4	148	8	0	800	0	36	8	0	251	10	52	52	No	antitoxin MazE	mazE, chpAI	K07172	K07172
89.2614076908684	-0.533653427287382	0.613202347663853	-0.870272968328427	0.384151247769869	0.983537789322935	104	201	13	92	0	138	76	30	13	151	404	180	110	151	8	164	74	47	18	13	32	64	66	56	44	0	No	porin	oprB	K07267	K07267
218.117992000741	-0.324651491397189	0.518585374654565	-0.626032871855367	0.531293380520212	0.983537789322935	56	357	69	84	52	581	203	99	60	490	611	609	155	161	20	278	81	204	116	207	182	63	104	224	184	26	No	endonuclease G, mitochondrial	ENDOG	K01173	K01173
1099.76046885468	0.172512573082993	0.256326647924545	0.673018488244639	0.500935528933288	0.983537789322935	821	1742	687	810	1623	1698	1157	1185	1087	1688	1491	1148	1523	1106	1237	919	815	595	476	788	935	735	431	550	1080	881	No	type I restriction enzyme, S subunit [EC:3.1.21.3]	hsdS	K01154	K01154
168.570302360202	0.326347535762832	0.426280884319359	0.765569247337728	0.443932648585124	0.983537789322935	123	112	414	555	163	28	171	318	422	0	79	26	105	145	161	40	138	303	174	217	99	180	207	137	137	121	No	energy-coupling factor transport system substrate-specific component	htsT	K16926	K16926
69.4711352672584	0.54369692453845	0.511583853913633	1.06277186111163	0.287885423229179	0.983537789322935	49	58	63	104	130	45	98	102	90	105	28	97	66	67	0	76	58	0	15	18	87	125	116	30	107	26	No	serine-type D-Ala-D-Ala carboxypeptidase [EC:3.4.16.4]	pbp4b	K21469	K21469
221.380139988747	0.458673984796922	0.350454777141658	1.30879649733386	0.190603293760113	0.983537789322935	9	219	331	222	339	152	306	314	322	64	25	60	362	337	220	345	330	95	335	243	197	168	186	117	252	221	No	stage V sporulation protein AC	spoVAC	K06405	K06405
279.224940867719	0.46981310944325	0.314135797697555	1.49557329310039	0.134764887071497	0.983537789322935	15	224	441	330	387	127	365	548	508	116	43	81	355	306	256	341	483	173	355	403	241	247	267	155	274	384	No	stage V sporulation protein AD	spoVAD	K06406	K06406
116.066813031905	-0.38275342782274	0.374897063860609	-1.02095605626043	0.307275258852011	0.983537789322935	168	45	73	107	25	64	75	43	74	217	178	299	62	70	35	128	83	162	77	241	97	108	151	124	97	68	No	para-aminobenzoate synthetase component I [EC:2.6.1.85]	pabB	K01665	K01665
458.480404369095	0.0614441949792399	0.195546483446474	0.314217846807041	0.753355588848208	0.983537789322935	170	697	249	348	421	363	367	475	400	552	364	406	531	447	542	650	553	588	405	735	379	455	426	359	368	564	No	phosphomethylpyrimidine synthase [EC:4.1.99.17]	thiC	K03147	K03147
28.2032724111821	-0.177352733018233	0.956921322673121	-0.18533679709718	0.852964878040966	0.983537789322935	0	102	0	0	0	15	5	0	22	104	37	74	23	30	0	65	13	29	0	54	21	41	54	4	9	0	No	cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60]	THI4, THI1	K03146	K03146
28.5068118432968	-0.537741040951534	0.464377380659038	-1.15798284616787	0.246871036750377	0.983537789322935	39	23	35	33	6	39	13	21	37	36	80	20	10	25	4	33	46	64	14	32	50	12	25	8	4	35	No	glycerol-3-phosphate dehydrogenase subunit C	glpC	K00113	K00113
79.1251069499067	-0.702704949377431	0.523718670033153	-1.34176035643898	0.179673710021465	0.983537789322935	241	116	126	204	3	59	10	94	31	52	27	31	30	25	27	48	73	269	27	199	95	8	33	41	65	39	No	D-lactate dehydrogenase	dld	K18930	K18930
33.6346294111587	-0.619562126032375	0.635489768046445	-0.974936430427458	0.329591793826441	0.983537789322935	61	31	63	135	0	72	6	21	43	25	53	20	23	22	4	23	35	67	27	0	50	23	60	9	14	0	No	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	glpB	K00112	K00112
21.7424500014607	0.135096733414259	0.772902535246363	0.174791422273181	0.861243528613187	0.985075144343457	11	35	9	20	7	57	24	11	0	19	85	85	4	10	25	17	43	14	8	14	0	3	0	11	16	0	No	uncharacterized protein	K09004	K09004	K09004
303.455389402965	0.2042237113637	0.223654622845582	0.913120903853179	0.361178957367822	0.983537789322935	95	243	420	397	402	361	265	365	513	225	87	120	359	284	319	400	404	255	408	257	315	341	308	167	213	480	No	aspartyl aminopeptidase [EC:3.4.11.21]	DNPEP	K01267	K01267
119.085384012943	-0.384595716565622	0.396279952453723	-0.970515198117509	0.33178975306065	0.983537789322935	91	121	38	214	62	139	147	81	18	244	60	191	80	124	272	150	75	35	104	86	41	72	270	17	87	222	No	endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]	engCP, engBF, endoEF	K17624	K17624
196.421632227346	0.350549318174109	0.295338599034292	1.18694041117668	0.235251125845306	0.983537789322935	197	70	144	220	228	109	131	134	198	36	96	33	137	207	365	163	304	317	161	152	235	394	392	302	163	362	No	transaldolase [EC:2.2.1.2]	E2.2.1.2, talA, talB	K00616	K00616
20.6563989622892	1.16282851412598	0.85682581476706	1.35713524742728	0.174738240684524	0.983537789322935	0	10	0	0	0	0	22	21	26	0	5	31	3	45	83	5	18	71	8	25	1	17	20	69	24	25	No	superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	SOD1	K04565	K04565
25.8983814428972	0.121431195444484	0.78473124669011	0.154742398695941	0.877024403228815	0.986645228599837	24	0	54	61	0	0	26	20	0	46	68	11	25	73	3	4	3	21	0	14	34	36	33	50	48	13	No	virulence factor	mviM	K03810	K03810
121.823246775447	-0.597310335506509	0.453165106527646	-1.31808545473275	0.187475043037515	0.983537789322935	146	179	49	68	26	248	79	90	48	386	277	279	81	80	8	163	55	92	38	137	88	66	57	76	78	32	No	caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	E2.1.1.104	K00588	K00588
475.268541011563	0.237018381018007	0.294229807507306	0.805555300552346	0.420499308018393	0.983537789322935	61	900	173	352	618	831	407	386	262	573	878	904	317	649	323	533	367	284	202	558	347	562	528	258	352	470	No	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	xynB	K01198	K01198
56.5879717618142	-0.195655455139923	0.509377974974362	-0.384106625634473	0.700899420928008	0.983537789322935	0	34	9	52	0	57	24	40	54	77	74	85	95	76	61	91	83	122	41	12	18	142	84	51	37	134	No	heptosyltransferase I [EC:2.4.-.-]	waaC, rfaC	K02841	K02841
89.6275303781474	-0.0074447948872061	0.466963954091932	-0.0159429755165651	0.987279884847588	0.99707753200863	0	0	46	109	26	68	50	195	61	65	105	68	124	101	77	88	114	279	94	94	91	181	87	149	57	97	No	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	gmhB	K03273	K03273
74.7601955346125	0.0289699188355101	0.400863388585439	0.0722688069313057	0.942387988229375	0.9907259195585	0	112	54	81	53	128	31	92	75	88	93	49	99	76	10	100	162	130	52	22	41	141	141	62	65	81	No	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	gmhD, rfaD	K03274	K03274
127.545886604624	0.314880310734862	0.339580403218249	0.927262903720884	0.353790049904	0.983537789322935	4	185	42	154	38	151	60	218	142	112	261	148	147	143	95	69	216	234	82	71	85	232	138	206	77	124	No	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	gmhA, lpcA	K03271	K03271
210.523766073084	-0.573180300674397	0.571802459324564	-1.00240964572181	0.316145785396274	0.983537789322935	102	332	16	67	50	791	118	62	87	571	431	682	157	136	30	450	81	55	43	206	66	78	63	190	70	124	No	beta-Ala-Xaa dipeptidase [EC:3.4.13.-]	pepV	K01274	K01274
225.548594736853	-0.61237636752973	0.478031807844812	-1.28103686298743	0.200180718468484	0.983537789322935	236	422	49	139	38	488	148	85	79	735	591	532	138	195	75	289	77	159	58	187	110	102	133	156	116	96	No	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA	asnC	K03718	K03718
158.190119896242	-0.417985107758015	0.386472136296349	-1.0815400865989	0.279456939145747	0.983537789322935	298	72	103	150	47	51	193	143	106	7	35	62	92	88	222	139	117	485	171	329	121	158	190	260	177	293	No	MFS transporter, DHA3 family, macrolide efflux protein	mef	K08217	K08217
37.4331017097448	-0.170963439501613	0.815153459431369	-0.209731600257052	0.833877160575572	0.983537789322935	4	0	3	44	24	23	8	24	37	140	122	117	42	38	0	48	60	9	41	0	44	0	0	48	6	22	No	type IV secretion system protein TrbE [EC:7.4.2.8]	trbE	K20530	K20530
593.010934353594	-0.0700366385763157	0.219253434055025	-0.31943234493987	0.749398686808319	0.983537789322935	226	879	375	532	561	791	699	606	554	745	851	678	659	638	437	1138	699	247	579	552	453	460	645	328	404	487	No	ammonium transporter, Amt family	amt, AMT, MEP	K03320	K03320
95.5919716729471	-0.152190339370898	0.44310167697676	-0.343465952124753	0.7312479509064	0.983537789322935	66	247	114	102	7	188	84	78	79	156	205	179	71	70	109	152	26	58	41	75	39	80	101	7	54	22	No	DNA polymerase V [EC:3.4.21.-]	umuD	K03503	K03503
257.070062943247	-0.352817791186894	0.339929810819223	-1.03791365145826	0.299310257353043	0.983537789322935	182	482	97	195	90	416	176	160	125	629	482	580	125	162	71	350	97	327	154	225	134	275	237	216	175	252	No	monovalent cation:H+ antiporter-2, CPA2 family	TC.KEF	K03455	K03455
264.362686941271	0.293233214569669	0.233584413348262	1.2553629343944	0.209347038382368	0.983537789322935	197	166	383	613	240	201	227	343	382	101	120	67	250	253	495	239	428	252	176	248	175	480	376	165	199	355	No	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	E2.5.1.54, aroF, aroG, aroH	K01626	K01626
188.941279102799	-0.111763056440573	0.380671305182414	-0.293594644300855	0.769067668747565	0.983537789322935	114	368	25	57	83	364	166	111	75	316	494	371	113	149	111	220	121	178	35	212	138	123	114	244	193	213	No	polysaccharide biosynthesis/export protein	wza, gfcE	K01991	K01991
490.651622087283	-0.492635478035725	0.473726667842478	-1.03991502162917	0.298379382848582	0.983537789322935	229	1140	145	282	136	1147	237	225	240	1656	965	1023	284	411	223	715	220	534	235	505	261	86	147	300	259	219	No	dipeptidyl-peptidase 4 [EC:3.4.14.5]	DPP4, CD26	K01278	K01278
12.4389301432929	-0.9761739897913	1.19963643215208	-0.813724861656708	0.415802588238213	0.983537789322935	81	0	0	0	0	0	12	32	10	3	14	13	10	45	0	0	0	40	0	11	2	0	3	0	6	13	No	competence protein ComGA	comGA	K02243	K02243
790.345642628885	0.195688876253736	0.209411141006966	0.93447213607048	0.350060402632592	0.983537789322935	358	1252	720	652	739	902	560	862	766	842	436	1439	841	713	537	1215	823	537	834	960	589	714	1028	465	562	816	No	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	asnB, ASNS	K01953	K01953
135.384034754665	-0.0788025259415679	0.329651449220099	-0.239048019136581	0.811068348007471	0.983537789322935	102	106	101	36	139	80	128	183	91	76	41	109	187	174	134	259	130	110	396	92	123	58	156	182	61	204	No	N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	nanE	K01788	K01788
884.218338990658	-0.137042968741484	0.364515340110167	-0.37595940050168	0.706947079174032	0.983537789322935	213	1096	874	905	281	1219	666	699	954	1329	3361	1534	972	349	624	788	487	878	529	396	1560	835	1059	535	215	414	No	transposase	K07484	K07484	K07484
235.394844014792	0.020854035944567	0.265910099103546	0.0784251369725013	0.937489878694243	0.989759182200186	147	211	69	123	226	252	222	249	191	351	352	462	177	240	197	371	225	266	114	227	217	157	273	203	153	247	No	quinolinate synthase [EC:2.5.1.72]	nadA	K03517	K03517
38.1775117917502	-0.484343427208758	0.590432898467864	-0.820319173382104	0.412034178945956	0.983537789322935	0	0	35	64	8	28	25	22	14	100	39	32	52	0	20	76	88	84	30	17	31	64	34	43	50	48	No	GTP cyclohydrolase IB [EC:3.5.4.16]	folE2	K09007	K09007
116.092329861846	-0.249135609411155	0.343226099136044	-0.725864408441753	0.467921897338822	0.983537789322935	74	82	20	126	33	105	77	104	79	171	124	179	105	113	14	172	207	271	41	105	117	193	128	93	105	232	No	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	queD, ptpS, PTS	K01737	K01737
381.264348712283	0.0955379228154735	0.177601612027338	0.537933871910843	0.590622702903101	0.983537789322935	214	404	263	280	445	390	386	426	313	378	386	452	367	324	302	543	408	457	449	356	404	416	336	317	309	390	No	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	fabD, MCAT, MCT1	K00645	K00645
473.926445399337	-0.225151552897301	0.214270601688821	-1.05078135368417	0.29335902159641	0.983537789322935	473	406	240	275	391	582	366	449	393	770	414	513	467	294	410	610	529	608	649	460	439	444	266	429	387	675	No	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	fabH	K00648	K00648
782.068627051856	0.143057173318595	0.187587405026707	0.762616089807456	0.445692386067577	0.983537789322935	192	773	975	1418	662	595	1042	1014	871	574	714	711	727	1039	485	700	857	711	811	1156	491	727	703	523	1093	943	No	uncharacterized protein	K07126	K07126	K07126
67.0667144985794	-0.18860983378133	0.503961825715609	-0.374254207674382	0.708215197521395	0.983537789322935	5	133	25	0	7	127	101	5	52	77	91	51	46	112	20	100	71	63	55	133	51	74	117	91	85	58	No	uncharacterized protein	K09973	K09973	K09973
163.242147298524	-0.0104818551231724	0.375216203297846	-0.0279355076647686	0.977713588465516	0.993777887641887	96	355	79	239	23	289	100	198	61	233	308	368	169	167	18	203	93	149	72	93	152	146	144	109	164	93	No	thiamine-monophosphate kinase [EC:2.7.4.16]	thiL	K00946	K00946
