KEGG_ko	Description	Symbol	0505-0101	R1W5
K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	coxS	246.06481203550524	197.411481019863
K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	mocA	123.58055013713586	194.6859498264968
K03458	nucleobase:cation symporter-2, NCS2 family	TC.NCS2	334.30957699288473	341.66298687506264
K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	cwlO	475.990930762515	611.8957328756267
K00831	phosphoserine aminotransferase [EC:2.6.1.52]	serC, PSAT1	250.83216534998076	356.42273302622493
K07768	two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]	senX3	72.2242751719577	18.152816430365075
K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	menA	84.86132083626087	46.98817722276073
K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	KARS, lysS	487.33541476311774	452.59208793644143
K19577	MFS transporter, DHA1 family, inner membrane transport protein	ydhP	67.07434944946354	12.2610627926535
K06889	uncharacterized protein	K06889	347.1907547741575	503.5583615544363
K13059	N-acetylhexosamine 1-kinase [EC:2.7.1.162]	nahK, lnpB	27.498253201183665	7.477000435608511
K15533	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]	K15533	180.73901128599428	243.7129036476417
K01875	seryl-tRNA synthetase [EC:6.1.1.11]	SARS, serS	408.7950573485823	326.0643786213147
K03488	beta-glucoside operon transcriptional antiterminator	licT, bglG	129.97576674909212	58.24313885118073
K00520	mercuric reductase [EC:1.16.1.1]	merA	47.736972626835325	6.519911631040308
K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	rpiA	60.81914654378107	109.1613195872224
K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	abfA	198.91167708454256	209.3850830965047
K05776	molybdate transport system ATP-binding protein	modF	27.37628367637125	31.99913031648387
K00930	acetylglutamate kinase [EC:2.7.2.8]	argB	285.06039659570234	373.156779822163
K02651	pilus assembly protein Flp/PilA	flp, pilA	26.32261076214023	6.232692898713002
K11749	regulator of sigma E protease [EC:3.4.24.-]	rseP	345.63153673402866	270.7783861256325
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	dxr	371.98895525827135	287.72077823626967
K02860	16S rRNA processing protein RimM	rimM	411.35295430667924	255.32558513719422
K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	murA	458.5641958375705	483.5826418616237
K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	pat, bar	219.04777765083693	607.9354501270349
K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	gidB, rsmG	207.0935259646808	315.39974625183334
K00281	glycine dehydrogenase [EC:1.4.4.2]	GLDC, gcvP	51.71791308010814	96.63815003025474
K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	gcvPB	137.1742061989207	109.34219165244309
K03521	electron transfer flavoprotein beta subunit	fixA, etfB	167.37338527810746	324.0423563974864
K03522	electron transfer flavoprotein alpha subunit	fixB, etfA	181.47689786296954	298.9882551915186
K08217	MFS transporter, DHA3 family, macrolide efflux protein	mef	111.8168394572959	96.87599956929917
K11065	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	tpx	28.719856937179582	22.32591964692152
K09951	CRISPR-associated protein Cas2	cas2	297.6415085460776	50.59413074551485
K15342	CRISP-associated protein Cas1	cas1	160.73449100136318	72.37441034272902
K19225	rhomboid protease GluP [EC:3.4.21.105]	gluP	62.40155740397801	72.99350506361526
K07284	sortase A [EC:3.4.22.70]	srtA	291.3561914484519	135.3176322097596
K05364	penicillin-binding protein A	pbpA	115.05220347797297	111.18036483145316
K01048	lysophospholipase [EC:3.1.1.5]	pldB	42.639768111467525	28.921195140876108
K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	msrA	69.4571591524473	52.31845779794262
K12267	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	msrAB	104.4950861423189	80.09222976089463
K07454	putative restriction endonuclease	K07454	38.60948350090113	5.677147946607324
K08372	putative serine protease PepD [EC:3.4.21.-]	pepD	39.097842991961954	52.34814334048923
K03799	heat shock protein HtpX [EC:3.4.24.-]	htpX	51.753423825680244	10.598832024321656
K06199	fluoride exporter	crcB, FEX	156.32837672554103	68.6984398092603
K03484	LacI family transcriptional regulator, sucrose operon repressor	scrR	132.6986593418682	152.98982789574325
K03549	KUP system potassium uptake protein	kup	73.64367160473948	13.111688874408436
K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	SOD2	47.29648925933514	49.65151793097041
K02626	arginine decarboxylase [EC:4.1.1.19]	pdaD	28.016549135455694	3.296535971372511
K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	paaK	106.4322234297514	114.4678604400811
K05807	outer membrane protein assembly factor BamD	bamD	43.88934997329201	50.780554041556314
K08968	L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	msrC	37.05782757324759	21.634059279094053
K19115	CRISPR-associated protein Csh2	csh2	31.88766385024613	3.3619986999308984
K19118	CRISPR-associated protein Csd2	csd2, cas7	90.70924610896904	36.561285119093654
K19117	CRISPR-associated protein Csd1	csd1, cas8c	102.330284070671	62.995002532104
K19119	CRISPR-associated protein Cas5d	cas5d	99.35780813569525	37.5047172567828
K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]	cas3	163.57346848262313	148.71243754870835
K10536	agmatine deiminase [EC:3.5.3.12]	aguA	277.4296114833253	94.25120894952114
K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	aguB	266.89053463153635	65.67431499245805
K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	pabB	31.845814104201924	68.74466570155305
K02619	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	pabC	211.2604829751183	439.0135668660158
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	pyrD	169.9659299452138	74.49856791872912
K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	preA	50.48792610116461	2.4818943179626944
K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	rhlE	152.37627778681156	262.08284960392666
K11751	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	ushA	258.0346091204276	421.1739966949394
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	iorB	53.161764093645445	50.57170825546227
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	iorA	97.39780051140674	97.5174871634246
K07082	UPF0755 protein	K07082	214.59561659315963	239.58618872600644
K09181	acetyltransferase	yfiQ	44.24613842668002	48.97729659869909
K04652	hydrogenase nickel incorporation protein HypB	hypB	58.94798678607386	33.668174760570224
K04651	hydrogenase nickel incorporation protein HypA/HybF	hypA, hybF	31.261806162827632	19.91073286801241
K04656	hydrogenase maturation protein HypF	hypF	51.57316416169885	30.76386480027158
K04653	hydrogenase expression/formation protein HypC	hypC	42.085723993123985	5.3846334567356084
K04654	hydrogenase expression/formation protein HypD	hypD	42.00954981362468	12.461793797944036
K04655	hydrogenase expression/formation protein HypE	hypE	96.5050174914549	73.38329051361107
K06282	hydrogenase small subunit [EC:1.12.99.6]	hyaA, hybO	41.55332137716303	13.203530989729732
K06281	hydrogenase large subunit [EC:1.12.99.6]	hyaB, hybC	42.563910956824145	13.668622877673304
K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	hyaC	32.85220092558162	8.781962452846818
K03605	hydrogenase maturation protease [EC:3.4.23.-]	hyaD, hybD	37.350067441769085	13.464369883129038
K00864	glycerol kinase [EC:2.7.1.30]	glpK, GK	244.31212651773694	264.0278938861878
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	glpA, glpD	192.58975668970305	136.44339992034696
K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	mrcA	341.0344325461032	520.7636314462289
K07387	metalloprotease [EC:3.4.24.-]	K07387	25.835180424183886	20.648773685540995
K08999	uncharacterized protein	K08999	28.707128930648544	32.13790754504297
K03317	concentrative nucleoside transporter, CNT family	TC.CNT	34.103657908874034	10.493358035840448
K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	rsmE	170.56525421046538	303.4386394560349
K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	rfbC, rmlC	315.45160285076724	413.1343060437374
K15669	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]	hddC	88.97908044875899	20.805023552902792
K00983	N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	neuA, nnaC	35.66713311477126	5.822417587623846
K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	neuB, nnaB	29.209429151758936	24.327327287452228
K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	legI, neuB2	29.209429151758936	8.304311905586541
K07455	recombination protein RecT	recT	30.219685331495214	149.10256415726528
K02315	DNA replication protein DnaC	dnaC	385.6208600475831	643.1238389659451
K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	recD	314.11907254907476	401.2962164883376
K07452	5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]	mcrB	46.332389996998394	40.70470641042422
K01101	4-nitrophenyl phosphatase [EC:3.1.3.41]	E3.1.3.41	40.39286743081363	16.86935109515579
K10006	glutamate transport system permease protein	gluC	54.02510896549429	6.852891279225237
K10007	glutamate transport system permease protein	gluD	37.12700299546553	7.253103354773419
K07670	two-component system, OmpR family, response regulator MtrA	mtrA	21.95527511459684	0
K07654	two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	mtrB	23.859613755238424	5.650829602131687
K02058	simple sugar transport system substrate-binding protein	ABC.SS.S	62.34036694077321	42.12481724187165
K10439	ribose transport system substrate-binding protein	rbsB	364.71338976203367	254.34770736432503
K10441	ribose transport system ATP-binding protein [EC:7.5.2.7]	rbsA	267.2562949499733	236.32606274569056
K10440	ribose transport system permease protein	rbsC	267.13318735787055	136.25178584442304
K17209	inositol transport system permease protein	iatP	29.942462545672107	3.217478673274209
K08972	putative membrane protein	K08972	30.07795770134062	3.125550495863951
K07574	RNA-binding protein	yhbY	130.56173327196305	361.92869624324027
K16785	energy-coupling factor transport system permease protein	ecfT	712.6431260418343	608.6828078816222
K16786	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	ecfA1	880.6740448174357	984.3484241279666
K16787	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	ecfA2	896.6388353341366	994.3872926429146
K00886	polyphosphate glucokinase [EC:2.7.1.63]	ppgK	39.610083848327925	3.8855887682597006
K16784	biotin transport system ATP-binding protein [EC:7.6.2.-]	bioM	37.687338221606474	14.576553047169298
K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	assT	45.73913313497361	68.7596391485376
K17331	N,N'-diacetylchitobiose transport system permease protein	dasC	21.95527511459684	3.4770796893763785
K10117	raffinose/stachyose/melibiose transport system substrate-binding protein	msmE	663.7940786413708	461.3256800286915
K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	paaH, hbd, fadB, mmgB	165.50936531456563	278.3216852676914
K00598	trans-aconitate 2-methyltransferase [EC:2.1.1.144]	tam	25.139970798347488	14.266797653103952
K02069	UDP-glucose/iron transport system permease protein	STAR2, fetB	29.96598788528512	24.78874307320693
K02068	UDP-glucose/iron transport system ATP-binding protein	STAR1, fetA	34.68874766125345	31.74122891359748
K07088	@	@	464.01104936431324	690.3541750871491
K03696	ATP-dependent Clp protease ATP-binding subunit ClpC	clpC	541.0249100881423	759.5007693582959
K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	rlmH	446.56460862860126	290.86137889646216
K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	leuC, IPMI-L	322.1284982041305	400.3691147450708
K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	leuD, IPMI-S	224.89431201110457	288.7446595115678
K00842	@	@	49.754532895925124	42.4806398936437
K00003	homoserine dehydrogenase [EC:1.1.1.3]	hom	207.71385900317318	255.57476224073451
K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	thrA	98.91392887822923	64.6352368252597
K00872	homoserine kinase [EC:2.7.1.39]	thrB	101.09199141026228	166.99067515517805
K06287	nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]	yhdE	192.56393778398444	328.57067968047056
K08300	ribonuclease E [EC:3.1.26.12]	rne	52.3990637408543	20.31809623591629
K03979	GTPase [EC:3.6.5.-]	obgE, cgtA, MTG2	390.0136230958369	254.14239487161203
K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	rpoZ	87.84631243009963	32.15681580800923
K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	ilvD	427.0243450541432	665.9803668862925
K01079	phosphoserine phosphatase [EC:3.1.3.3]	serB, PSPH	53.71439969194742	42.41166896686686
K13527	proteasome-associated ATPase	mpa	39.99301562748284	8.965639222765407
K20814	Pup amidohydrolase [EC:3.5.1.119]	dop	45.978301493146915	0
K13570	prokaryotic ubiquitin-like protein Pup	pup	36.956278023498776	0
K13571	proteasome accessory factor A [EC:6.3.1.19]	pafA	36.956278023498776	9.954191407656701
K16925	energy-coupling factor transport system permease protein	ykoE	66.71768240048438	116.33457895200027
K02483	two-component system, OmpR family, response regulator	K02483	125.439848974623	238.06011104612872
K01485	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	codA	75.48015653773182	35.73100232158173
K03365	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	FCY1	21.80718110415058	0
K03762	MFS transporter, MHS family, proline/betaine transporter	proP	197.13221234249747	28.34673069703774
K01470	creatinine amidohydrolase [EC:3.5.2.10]	E3.5.2.10	82.35387308849593	43.87162405859686
K00001	alcohol dehydrogenase [EC:1.1.1.1]	E1.1.1.1, adh	72.25973837700711	58.03879369031877
K03453	bile acid:Na+ symporter, BASS family	TC.BASS	112.41100073374577	213.55635270825687
K08289	phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21]	purT	59.53960420437004	29.075791139057163
K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	PFAS, purL	424.69582671610465	557.1741675877342
K09705	uncharacterized protein	K09705	21.533943710774615	7.217445615706462
K02030	polar amino acid transport system substrate-binding protein	ABC.PA.S	941.8903933966744	1124.4815123663086
K02424	L-cystine transport system substrate-binding protein	fliY, tcyA	102.32083477552116	201.42645841145642
K02029	polar amino acid transport system permease protein	ABC.PA.P	736.5835269919569	833.6189477422569
K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	purM	191.98212656691027	340.2167473070343
K11788	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]	ADE5	47.14045545337235	11.473376132167283
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	ALDH	49.26572802059712	63.09487291397476
K22445	4,4'-diapolycopenoate synthase [EC:1.2.99.10]	ald, crtNc	27.444638056154794	35.462589436827614
K02077	zinc/manganese transport system substrate-binding protein	ABC.ZM.S	77.11424667526629	7.0641533602041156
K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	purK	53.300858154919275	13.534891359363366
K16211	maltose/moltooligosaccharide transporter	malY, malT	25.946246354042323	28.657164414100265
K05499	LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG	cytR	41.55228763490862	15.021770847512485
K21573	TonB-dependent starch-binding outer membrane protein SusC	susC	22.599109370288897	64.22402847150553
K21571	starch-binding outer membrane protein SusE/F	susE_F	25.90945483157386	69.99034088712679
K01415	endothelin-converting enzyme [EC:3.4.24.71]	ECE	73.47404402650476	24.75554812666831
K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	ndk, NME	29.074956117328163	16.13009176806813
K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	wecC	40.127245324867864	35.356861105482785
K03810	virulence factor	mviM	29.38179612055644	2.0086517020908805
K12995	O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]	wbdC, mtfC	24.018776607973994	0
K07075	uncharacterized protein	K07075	307.20402743725583	45.75430972564861
K01735	3-dehydroquinate synthase [EC:4.2.3.4]	aroB	219.28373517493085	387.3445879265715
K07301	cation:H+ antiporter	yrbG	202.93650421918065	350.25513336183013
K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	lrp	176.09473483835765	235.21585185041576
K05800	Lrp/AsnC family transcriptional regulator	ybaO	26.10508795609774	8.365655259445296
K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	mltD, dniR	43.33076864028615	73.93999655030932
K00859	dephospho-CoA kinase [EC:2.7.1.24]	coaE	242.8576774011229	277.00875195670517
K01788	N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	nanE	145.30916506919203	170.7957114661056
K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	yfiC, trmX	165.51601200786504	338.43469851704316
K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	bioF	58.72635841570742	82.17274006675446
K05837	rod shape determining protein RodA	rodA, mrdB	172.71045726144607	362.62136342431165
K05515	penicillin-binding protein 2 [EC:3.4.16.4]	mrdA	398.0145403179017	646.1452491342633
K03570	rod shape-determining protein MreC	mreC	133.14289136762005	299.720916600961
K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	purH	172.9481867264661	372.14481166515355
K09888	cell division protein ZapA	zapA	133.925058772109	224.68441962990178
K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	LACC1, yfiH	117.30628691533862	93.64799713033894
K17758	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	nnrD	213.1547958477534	316.16916808027787
K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	NAXE, nnrE	233.97206063264673	312.8848134364537
K07164	uncharacterized protein	K07164	33.83547284052749	25.02761578649119
K03628	transcription termination factor Rho	rho	192.6320190698766	160.2063429556927
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	korC, oorC	30.53925422163459	76.5351093143473
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	korD, oorD	41.10173615312167	46.33171392082533
